Building 60 5-fault (3 hop + 2 profile) musique_real hop examples (bench_seed=42, scan_limit=760)...
Built 60 examples. seeds=[0, 1, 2], model=qwen-2.5-7b, arms=['direct', 'self_refine', 'full_regen', 'react', 'selfcheckgpt', 'reflexion', 'intro_specter']
  N=5 real_musique_hop_00001_3hop1__145290_443779_52195 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1751,352)
  N=5 real_musique_hop_00123_3hop1__324448_831637_91775 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4200,548)
  N=5 real_musique_hop_00123_3hop1__324448_831637_91775 seed=2 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4253,792)
  N=5 real_musique_hop_00123_3hop1__324448_831637_91775 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(12291,440)
  N=5 real_musique_hop_00123_3hop1__324448_831637_91775 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(2100,264)
  N=5 real_musique_hop_00123_3hop1__324448_831637_91775 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4689,671)
  N=5 real_musique_hop_00128_3hop1__797496_831637_91775 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(1836,118)
  N=5 real_musique_hop_00128_3hop1__797496_831637_91775 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'english': True, 'preamble': True} all_resolved=False n_resolved=2/5 tokens=(3823,310)
  N=5 real_musique_hop_00128_3hop1__797496_831637_91775 seed=0 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'english': True, 'preamble': True} all_resolved=False n_resolved=2/5 tokens=(3672,305)
  N=5 real_musique_hop_00128_3hop1__797496_831637_91775 seed=0 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3725,507)
  N=5 real_musique_hop_00128_3hop1__797496_831637_91775 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(10646,229)
  N=5 real_musique_hop_00128_3hop1__797496_831637_91775 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(1836,118)
  N=5 real_musique_hop_00128_3hop1__797496_831637_91775 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3977,319)
  N=5 real_musique_hop_00128_3hop1__797496_831637_91775 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(1836,118)
  N=5 real_musique_hop_00128_3hop1__797496_831637_91775 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'english': True, 'preamble': True} all_resolved=False n_resolved=2/5 tokens=(3823,310)
  N=5 real_musique_hop_00128_3hop1__797496_831637_91775 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'english': True, 'preamble': True} all_resolved=False n_resolved=2/5 tokens=(3672,291)
  N=5 real_musique_hop_00128_3hop1__797496_831637_91775 seed=1 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3725,507)
  N=5 real_musique_hop_00128_3hop1__797496_831637_91775 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(10645,269)
  N=5 real_musique_hop_00128_3hop1__797496_831637_91775 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(1836,118)
  N=5 real_musique_hop_00128_3hop1__797496_831637_91775 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3977,319)
  N=5 real_musique_hop_00128_3hop1__797496_831637_91775 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(1836,119)
  N=5 real_musique_hop_00128_3hop1__797496_831637_91775 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'english': True, 'preamble': True} all_resolved=False n_resolved=2/5 tokens=(3824,329)
  N=5 real_musique_hop_00128_3hop1__797496_831637_91775 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'english': True, 'preamble': True} all_resolved=False n_resolved=2/5 tokens=(3672,291)
  N=5 real_musique_hop_00128_3hop1__797496_831637_91775 seed=2 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3725,435)
  N=5 real_musique_hop_00128_3hop1__797496_831637_91775 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(10648,238)
  N=5 real_musique_hop_00128_3hop1__797496_831637_91775 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(1836,119)
  N=5 real_musique_hop_00128_3hop1__797496_831637_91775 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3978,310)
  N=5 real_musique_hop_00131_3hop1__232315_831637_91775 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=3/5 tokens=(2005,282)
  N=5 real_musique_hop_00131_3hop1__232315_831637_91775 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=3/5 tokens=(4422,867)
  N=5 real_musique_hop_00131_3hop1__232315_831637_91775 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=4/5 tokens=(4010,745)
  N=5 real_musique_hop_00131_3hop1__232315_831637_91775 seed=0 arm=react: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=3/5 tokens=(4063,800)
  N=5 real_musique_hop_00131_3hop1__232315_831637_91775 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=3/5 tokens=(11782,532)
  N=5 real_musique_hop_00131_3hop1__232315_831637_91775 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=3/5 tokens=(2005,282)
  N=5 real_musique_hop_00131_3hop1__232315_831637_91775 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=3/5 tokens=(4576,702)
  N=5 real_musique_hop_00131_3hop1__232315_831637_91775 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=3/5 tokens=(2005,282)
  N=5 real_musique_hop_00131_3hop1__232315_831637_91775 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=3/5 tokens=(4422,867)
  N=5 real_musique_hop_00131_3hop1__232315_831637_91775 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=3/5 tokens=(4010,653)
  N=5 real_musique_hop_00131_3hop1__232315_831637_91775 seed=1 arm=react: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=3/5 tokens=(4063,800)
  N=5 real_musique_hop_00131_3hop1__232315_831637_91775 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=3/5 tokens=(11769,513)
  N=5 real_musique_hop_00131_3hop1__232315_831637_91775 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=3/5 tokens=(2005,282)
  N=5 real_musique_hop_00131_3hop1__232315_831637_91775 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=3/5 tokens=(4576,702)
  N=5 real_musique_hop_00131_3hop1__232315_831637_91775 seed=2 arm=direct: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=3/5 tokens=(2005,351)
  N=5 real_musique_hop_00131_3hop1__232315_831637_91775 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=3/5 tokens=(4519,787)
  N=5 real_musique_hop_00131_3hop1__232315_831637_91775 seed=2 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(4010,597)
  N=5 real_musique_hop_00131_3hop1__232315_831637_91775 seed=2 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=3/5 tokens=(4063,1164)
  N=5 real_musique_hop_00131_3hop1__232315_831637_91775 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=3/5 tokens=(12077,665)
  N=5 real_musique_hop_00131_3hop1__232315_831637_91775 seed=2 arm=reflexion: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=3/5 tokens=(2005,351)
  N=5 real_musique_hop_00131_3hop1__232315_831637_91775 seed=2 arm=intro_specter: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=3/5 tokens=(4673,901)
  N=5 real_musique_hop_00138_3hop1__511157_709625_84283 seed=0 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1729,356)
  N=5 real_musique_hop_00138_3hop1__511157_709625_84283 seed=0 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3931,896)
  N=5 real_musique_hop_00138_3hop1__511157_709625_84283 seed=0 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3458,619)
  N=5 real_musique_hop_00138_3hop1__511157_709625_84283 seed=0 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(3511,837)
  N=5 real_musique_hop_00138_3hop1__511157_709625_84283 seed=0 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(9984,454)
  N=5 real_musique_hop_00138_3hop1__511157_709625_84283 seed=0 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1729,356)
  N=5 real_musique_hop_00138_3hop1__511157_709625_84283 seed=0 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4085,841)
  N=5 real_musique_hop_00138_3hop1__511157_709625_84283 seed=1 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1729,356)
  N=5 real_musique_hop_00138_3hop1__511157_709625_84283 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3931,896)
  N=5 real_musique_hop_00138_3hop1__511157_709625_84283 seed=1 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3458,719)
  N=5 real_musique_hop_00138_3hop1__511157_709625_84283 seed=1 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(3511,837)
  N=5 real_musique_hop_00138_3hop1__511157_709625_84283 seed=1 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(9984,454)
  N=5 real_musique_hop_00138_3hop1__511157_709625_84283 seed=1 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1729,356)
  N=5 real_musique_hop_00138_3hop1__511157_709625_84283 seed=1 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4085,841)
  N=5 real_musique_hop_00138_3hop1__511157_709625_84283 seed=2 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1729,342)
  N=5 real_musique_hop_00138_3hop1__511157_709625_84283 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3917,873)
  N=5 real_musique_hop_00138_3hop1__511157_709625_84283 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3458,573)
  N=5 real_musique_hop_00138_3hop1__511157_709625_84283 seed=2 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3511,861)
  N=5 real_musique_hop_00138_3hop1__511157_709625_84283 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(9995,454)
  N=5 real_musique_hop_00138_3hop1__511157_709625_84283 seed=2 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1729,342)
  N=5 real_musique_hop_00138_3hop1__511157_709625_84283 seed=2 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4071,847)
  N=5 real_musique_hop_00143_3hop1__390489_502967_84283 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(2086,193)
  N=5 real_musique_hop_00143_3hop1__390489_502967_84283 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4435,592)
  N=5 real_musique_hop_00143_3hop1__390489_502967_84283 seed=0 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(4172,500)
  N=5 real_musique_hop_00143_3hop1__390489_502967_84283 seed=0 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4225,612)
  N=5 real_musique_hop_00143_3hop1__390489_502967_84283 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(12145,293)
  N=5 real_musique_hop_00143_3hop1__390489_502967_84283 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(2086,193)
  N=5 real_musique_hop_00143_3hop1__390489_502967_84283 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4589,528)
  N=5 real_musique_hop_00143_3hop1__390489_502967_84283 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(2086,193)
  N=5 real_musique_hop_00143_3hop1__390489_502967_84283 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4435,592)
  N=5 real_musique_hop_00143_3hop1__390489_502967_84283 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(4172,423)
  N=5 real_musique_hop_00143_3hop1__390489_502967_84283 seed=1 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4225,612)
  N=5 real_musique_hop_00143_3hop1__390489_502967_84283 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(12148,296)
  N=5 real_musique_hop_00143_3hop1__390489_502967_84283 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(2086,193)
  N=5 real_musique_hop_00143_3hop1__390489_502967_84283 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4589,528)
  N=5 real_musique_hop_00143_3hop1__390489_502967_84283 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(2086,251)
  N=5 real_musique_hop_00143_3hop1__390489_502967_84283 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4520,691)
  N=5 real_musique_hop_00143_3hop1__390489_502967_84283 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4172,426)
  N=5 real_musique_hop_00143_3hop1__390489_502967_84283 seed=2 arm=react: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4225,717)
  N=5 real_musique_hop_00143_3hop1__390489_502967_84283 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(12162,361)
  N=5 real_musique_hop_00143_3hop1__390489_502967_84283 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(2086,251)
  N=5 real_musique_hop_00143_3hop1__390489_502967_84283 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4674,694)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(2011,221)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4344,597)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(4022,572)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=0 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(4075,898)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(11737,375)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(2011,221)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4498,593)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(2011,221)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4344,597)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=1 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(4022,517)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=1 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(4075,898)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(11712,351)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(2011,221)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4498,593)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=2 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(2011,231)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(4351,626)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4022,450)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=2 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(4075,1022)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(11727,378)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=2 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(2011,231)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=2 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(4505,628)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=0 arm=direct: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(1837,441)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=0 arm=self_refine: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(4329,799)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(3674,877)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=0 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=4/5 tokens=(3727,1192)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=0 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(10845,767)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=0 arm=reflexion: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(1837,441)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=0 arm=intro_specter: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(4483,1230)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=1 arm=direct: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(1837,441)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(4329,799)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=1 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=4/5 tokens=(3674,827)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=1 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=4/5 tokens=(3727,1192)
