Building 60 5-fault (3 hop + 2 profile) musique_real hop examples (bench_seed=42, scan_limit=760)...
Built 60 examples. seeds=[0, 1, 2], model=llama-3.1-8b, arms=['direct', 'self_refine', 'full_regen', 'react', 'selfcheckgpt', 'reflexion', 'intro_specter']
  N=5 real_musique_hop_00001_3hop1__145290_443779_52195 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1679,692)
  N=5 real_musique_hop_00143_3hop1__390489_502967_84283 seed=2 arm=full_regen: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4002,769)
  N=5 real_musique_hop_00143_3hop1__390489_502967_84283 seed=2 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4091,8596)
  N=5 real_musique_hop_00143_3hop1__390489_502967_84283 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(11614,498)
  N=5 real_musique_hop_00143_3hop1__390489_502967_84283 seed=2 arm=reflexion: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(2011,404)
  N=5 real_musique_hop_00143_3hop1__390489_502967_84283 seed=2 arm=intro_specter: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4699,706)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=0 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(1947,680)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=0 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(4762,1635)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=0 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3874,957)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=0 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(3947,1633)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=0 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(11304,826)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=0 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(1947,680)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=0 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(4916,1776)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=1 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(1947,680)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(4762,1635)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=1 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(3910,1248)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=1 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(3947,1633)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=1 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(11267,773)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=1 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(1947,680)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=1 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(4916,1776)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=2 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(1963,143)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4051,443)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(3910,276)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=2 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3943,666)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(11687,777)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=2 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(1963,143)
  N=5 real_musique_hop_00148_3hop1__326941_366209_84283 seed=2 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(4205,449)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=0 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(1783,410)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=0 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=4/5 tokens=(4059,1204)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=0 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=3/5 tokens=(3546,658)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=0 arm=react: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=3/5 tokens=(3619,1833)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=0 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(12121,710)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=0 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(1783,410)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=0 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(4249,730)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=1 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(1783,410)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=4/5 tokens=(4059,1204)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=1 arm=full_regen: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(3566,1048)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=1 arm=react: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=3/5 tokens=(3619,1833)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=1 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(10327,521)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=1 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(1783,410)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=1 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(4249,730)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=2 arm=direct: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(1783,354)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(4002,989)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=2 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=4/5 tokens=(3582,902)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=2 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/5 tokens=(3599,1712)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(10275,464)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=2 arm=reflexion: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(1783,354)
  N=5 real_musique_hop_00150_3hop1__285585_538202_84283 seed=2 arm=intro_specter: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(4136,660)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1879,329)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4204,844)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=0 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3758,943)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=0 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3846,1123)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(13007,726)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1879,329)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4323,837)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1879,329)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4204,844)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=1 arm=full_regen: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(3758,714)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=1 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3846,1123)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(12861,540)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1879,329)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4323,837)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1934,860)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(5000,1770)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3813,1134)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=2 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(3921,2062)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(11001,986)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1934,860)
  N=5 real_musique_hop_00152_3hop1__816887_127905_80286 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(5139,1588)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1904,323)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4268,968)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(3808,595)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=0 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3861,1906)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(11112,551)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1904,323)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4367,912)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1904,323)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4268,968)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3808,520)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=1 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3861,1906)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(11292,577)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1904,323)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4367,912)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1924,387)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4353,1046)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3828,691)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=2 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3881,926)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(11120,503)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1924,387)
  N=5 real_musique_hop_00156_3hop1__617062_127905_46894 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4472,788)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(1896,321)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(4195,836)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=0 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=2/5 tokens=(3812,1035)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=0 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3865,1320)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(12983,534)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(6608,854)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=0 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4385,733)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(1896,321)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(4195,836)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=2/5 tokens=(3792,684)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=1 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3865,1320)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(11212,573)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(6608,854)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=1 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4385,733)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(1916,109)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(3919,407)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=2 arm=full_regen: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(3812,593)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=2 arm=react: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(3865,787)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(13107,365)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(1916,109)
  N=5 real_musique_hop_00160_3hop1__617062_127905_80487 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(4073,428)
  N=5 real_musique_hop_00169_3hop1__389069_132457_47686 seed=0 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1926,249)
  N=5 real_musique_hop_00169_3hop1__389069_132457_47686 seed=0 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(4147,781)
  N=5 real_musique_hop_00169_3hop1__389069_132457_47686 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3836,710)
  N=5 real_musique_hop_00169_3hop1__389069_132457_47686 seed=0 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3869,1085)
  N=5 real_musique_hop_00169_3hop1__389069_132457_47686 seed=0 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(13059,555)
  N=5 real_musique_hop_00169_3hop1__389069_132457_47686 seed=0 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1926,249)
  N=5 real_musique_hop_00169_3hop1__389069_132457_47686 seed=0 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4301,455)
  N=5 real_musique_hop_00169_3hop1__389069_132457_47686 seed=1 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1926,249)
  N=5 real_musique_hop_00169_3hop1__389069_132457_47686 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(4147,781)
  N=5 real_musique_hop_00169_3hop1__389069_132457_47686 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(3816,535)
  N=5 real_musique_hop_00169_3hop1__389069_132457_47686 seed=1 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3869,1085)
